text,label
مدحت شلبى .. لجنش <LF>قول والله العظيم اقول الحق <LF>والله العظيم اقول الحق .. الكورة دخلت جول ولا لاء ؟؟<LF>دخلت 5 مرات يا كابتن ... <LF>ازاى يا جنش ؟؟؟<LF>جنش مين !!!!!!!!<LF>انا محمد الشناوى يا كابتن مدحت 😂😂,0
RT @USER: يا حنونه <LF>يا لطيفّه<LF>دائماً يا أمي,0
يا غند يا كل الدلع يا مكس من بدو وحضر🎻✨. URL,0
@DimaSadek #ديما_الواطية  رح تاكلي كف مني لو شفتك بالمظاهرة,1
@USER لا لا صدقني الموسم الجاي <LF>بتقول انا وشلون انتقدت وسفلت فيك يا احمد موسى يا اسطورة الاساطير,0
يا ليتني ما شفته يا ليتني ما شفته يا ليتني ما شفته يا ليتني ما شفته يا ليتني ما شفته يا ليتني ما شفته يا ليتني ما شفته يا ليتني ما شفته يا ليتني ما شفته يا ليتني ما شفته URL,0
العوني اذا تمدن متل الجحش اذا تكدن بعمرك شفت عوني بيفهم,0
@DimaSadek حقيرة من بلادي #ديما_الواطية,1
يا صداع يا دورة يا حرارة يا احتقان كلكم مع بعض ما اقدر الله ياخذكم,0
نعوذ بالله تحدي,0
@DimaSadek أنتي وحدة بلا شرف #ديما_الواطية,1
خونة يحكمو تونس طلع المرأة راجل نهبو تونس ودخلو عملاء موصاديين وحطوهم مناصب سبسي الخائن وغنوشي نوري طرابلسي اليهودي خونة اصبحت تونس الفقر كلاب الموصاد تحدو القرآن الميراث وسوهو صورة مدارس قرآنية يحبسو تعليم قرآن كلاب اعداء,1
مرحبآ ، يا مروي الضامي و يا عذب القراح يا مبعد الضيقات عن صدر الحزين اليّا لفَت .,0
قيموها بزااااااااف بففففف,0
@NicoleHajal نيكول في وحدة اسما @MedawarLana فيكي تعرفيلنا شو انفصاما و شو مشكلتها النفسية؟,0
كان يا مكان يا سعد يا إكرام ما يحلى الكلام إلا بذكر النبي عليه الصلاة و السلام,0
@DimaSadek اَي وبعدان سدي نيعك,1
"@DimaSadek يعني اسمالله عليك من وين جايبي كل هالذكا. كل خبرية بتتحفينا فيا بدا أينشتاين ليحللا. برافو
��� https://t.co/7osdfXSSYS",0
RT @USER: @USER 😂😂😂😂😂<LF>هبي وانتي طيبه يا جميله يا رب وربنا ميحرمنيش من ذوءك ابدا وتفرحي يا رب بالولاد الحلوين دول وتشوفيهم احسن ناس في…,0
مستوى منحط,0
يا خائن يا عدو الله 😂😂😂 URL,0
يا صبح عمري يا صباح التّباشير<LF>نوره ملا قلبي .. وروحي غمرها,0
هي واقفه على عماد عثمان فقط اذا دققنا بوضع البلد نجد أن وضعه انهار وسقط من اسقطه لا أحد من نهبه لا أحد من الف,0
منقع صبخ والله مايثمر فيهم مهما نسوي,0
@yumnafawaz رباعية الدفع على مين بتلمحي هول البلدية يا عاهرة,1
كوووول خرا يابن الكلب,1
@DimaSadek انتي بنت أصل ولبنانية وطنية بامتياز الله يحميكي��✌ويحميلنا لبنان,0
"RT @Majida1221: @yumnafawaz وقف شعر بدنا
بصراحة كنا ناطرين مستصحفين السفارات يعلمونا الوطنية
#كذب",0
حشمتونا بهايم بالتعاليق التافهة قالو,0
@USER ياحبيبتشي روحي إلهي ربنا يوفئك ويرزئك ويحلي ايامك وتعدي القامعه ويخلصك منها، إلهي ربنا يحفظك و يموتوا عدوينك يارب يا سامع يا مجيييب روحي ويا ارض استري ما عليكي💘💘💘💘,0
تونس ولبنان تريدو فتح إسلامي جديد والله,1
RT @USER: .<LF>يا غايَةَ آمالِ العارِفِينَ، يا غِياثَ المُسْتَغِيثِينَ، يا حَبِيبَ قُلوُبِ الصّادِقِينَ، ويا إِلهَ العالَمينَ.<LF>#دعاء_كمي…,0
عم يشتغل لإبن زايد هلق مجبور,0
يا حب وصداقة يا عشق وخيانة يا حب التملك يا طبع الأناني يا عشرة طويلة ما نبيعا بثواني,0
"يا كوايتة يا مغفلين!!! اطردوا الكلب هذا، داوموا مبجّر و اللي يشوفه يصوّر ورقة يسأله شنو قاعد يسوي؟و يهاوشه و يطرده بسرعة،اللي كاتب هالكلام يقول ""ما يقدر عليه إلاّ الله""؟! إلاّ من رداكم!قولوا له ""اذا شفتك تحوس بين مكاتبنا مرّة ثانية رح أكسر رجلك"" يا كويتيين يا مغفلين 😡 URL",1
RT @USER: السلام عليك يا سيدي وسيد الاءسياد <LF>اشتقنا لجيرتك والله اشتقنالك سيد نصرالله ،جار الرضا يا جارنا يا حامي كل ديارنا منحبك والل…,0
لو .. يا صغرها كلمه و يا كبرها خيال,0
RT @USER: بقى مش عارف إية غيرنى يا بريئ يا حنين يا ملاك 😏 URL,0
ماعنديش راي,0
عن أي شركات تتحدثون تحديدا,0
@DimaSadek ديما أشرف الناس,0
طال عمرك يا قائد يا جبار,0
@DimaSadek صبحت الخير عليكي الخير عليكي الخير عليكي,0
ماشفت احد يحب جبران باسيل الا جمهور التيار ، اتفق العرب واللبنانيين على كراهية باسيل,0
مروكي مسخ,1
@yumnafawaz العمى بقلبك شو يايخة وسخيفة وغبية,1
اللهم نَوْر قلبي ، ويَسّر أمري ، واجعلني في ألطاف أسرار حفظك يا حافظ يا حفيظ يا خير الحافظين ❤️,0
فيه فرق انك تعاتب على غلطة وتعاتب على طبع .. الغلطة سهلة ممكن متتكررش ..بس الطبع مبيتغيرش يا تقبله يا تمشى لأن العتاب هنا ملوش قيمة.. وبيبقى قلة قيمة ..,0
كول هوا انت واياه,1
كتير بايخة وسخيفة,1
صحيح كان يجب ان يحضر ذلك الذي زرع الورود وضمد الجراح وواكب الشهداء سفاح وقاتل الاطفال كفاكم كذب,0
RT @USER: @USER @USER يا زين دكتورنا يا خراشي 😍😍😍,0
طيب وهذا اعترافكم بالصوت والصورة,0
مذيعة شاء,0
فاسقة تكذبي الناس بأموال أبوظبي,0
معظم القواتجية صهاينة,0
لطفي العبدلي راجل زعيم يهنتل الناس,0
"@yumnafawaz ليكو أم نص لسان عم تتطاول على الرئيس.
روحي انضبي يا تافهة.",1
فيتوريا مدرب شجاع، يا الفوز يا هزيمة ما تفرق النتيجة,0
الملهط توة سيبونا الزح,0
معلم بصراحة,0
انا حاولت كتير اتصور ميرور سيلفي و بيطلع شكلي زي الخرا يا بختكوا يا شباب و الله ⁦☹️⁩,1
يا حمار ما تسمع ضرب الرشاشات واخافة وترويع الأمنيين هذا شغل المرده المجوس,0
شفت العجائب بس مثل موقف اليوم ما صار! عندنا اختبار ومبلشينا بالكلاس وايميلات وبلاك بورد وحجز وحالة <LF>آخرتها نداوم والجامعة فاضية بمعنى الكلمة فاضضضية ويكنسلونه؟ لأن والله مالهم خلق يكتبون اسئلة؟<LF>طيب ومذاكرتنا؟ وتبعي وسهري وعزلتي حتى جوالي طول امس مقفلته!<LF>يا ربي يا حبيبي خذ حقنا💔,0
الدول العلمانية فاشلة ياغبي ليبيريا التشاد والسنغال دول علمانية أسوء دول وافشل دول,1
مره انشوف امراه صادقه تتكلم حريه تخاف ربي,0
عبير موسى قحبةالنضام,0
لكل يلي عم بزايدوا على جبران باسيل سنة التزم لبنان بمبادرة السلام العربية التي انطلقت من قمة بيروت ويلي قامت على مبدأ…,0
كس امك يا عربيد يا صايع 😂 URL,1
غلط غلط أمر مفروض خالق العباد نقاش صاحب الفيديو غالط,0
@DimaSadek انظري الى من يحبك وهم اكثر مما تظنين ولا تعيري اي انتباه لمن يشتم، من غير الجبان يهدد ويشتم، تحية من اعم… https://t.co/5XNv8v0SJ8,0
يا سبحان الله وئام زفت يشتم ف أمير قطر الحين و قبلها كان يمدح فيها و يقول منافق و الله انت المنافق,1
صحيح كلامها برا ڨول لعامل يومي اخطب مريم مامي يصرفڨك بكف واني,0
"اهلا وسهلا بكي بطرابلس نورتي المدينة
سيدة حرة مستقلة ��✌�✌�✌�✌� #لبنان__ينتفض @DimaSadek https://t.co/djf1G5mCmG",0
ههههههه هههههههه يكب سعدك وسعدو,0
كلام الحق,0
@USER @USER يا حبك يا المستشار لمدح ذاتك,0
@DimaSadek الله يلعن ابوكي على هل شرش العاااطل و يلعن امك على هل بطن النجس,1
RT @USER: يا بيوت السويس يا بيوت مدينتي,0
@USER يا زمن يا زمن يا زمن اهااااا 😎😂,0
ههههه والله رجل,0
@DimaSadek اكتشفت. ان اغلب اللبنانيين  يكرهون. حزب الشيطان. وهذا ذكرني  بقول. الشاعر   جزاء الله الأيام. عني كل خير علمتني عدوي من صديقي,0
شمس الدين قلبو كبير ومتربي وسمعت قريب ويكثر الناس ربي ينظر للقلوب مسكين قلبو بغض وحسد واللي يتغر بروحو يرد بالو الفضل ربي والعبدلي وشمس محبوبين ومقال العبدلي يحب يفدلك واثنين نراهم قلبهم,0
يعني يا دكتور يا فاضي يا مريض تحط محاضره بأخر أسبوع واخر محاضره واخر الوقت وش بيتغير فيها الله يغثك اللله يغثك,1
@USER بتجنن شعنينة مباركة يا عسل انتي يا سكرة ميرسي اوي ربي يخليك يا رب وينعاد عليكم بالخير واليمن والبركات والمحبة والسلام يا رب 🙏🙏🙏,0
@yumnafawaz انت وحشة ����,1
صراحه شمس طلع ابن ناس,0
صحيح امو الطبس,0
@DimaSadek ديما انتي اشرف الناس وأخلص الناس... بحيي فيكي وطنيتك ومحبتك للبلد... وأرجوكِ ما تكترثي لأي تعليق سلبي بح… https://t.co/sSw9oSlPF8,0
RT @USER: يافاتنة كل المدن يا ارض البياض يا ملهمة<LF>قلب البدر يوم قال اه ما أرق الرياض تالي الليل💙!,0
نيك أمك ولد القحبة راضي أمك وأختك وبنتك نصف إنسان وكرامتها مداس,0
السيد الرئيس الكافر بشار الأسد يحتفل بعيد المولد النبوي الشريف القيادة الحكيمة منحبك,0
كل الاجلال والاحترام الأوفياء بيتذكرو كرم اهل دمشق دمشق احتضنت اللبنانيين في محنتهم والعراقيين والفلسطينيين,0
@DimaSadek ويدعس على قبرك يا رب,1
تذاكر يا هانم ..... تذاكر يا بيه _ بالكلمات _ باداء خيالي ل عبير الشاذلي URL via @USER,0
بالله تونسي يخليك اترجاك اتوسل اليك,0
بالعكس هنا سيكتب التاريخ,0
ربنا يحرقك في نار جهنم يا اخوانجي يا ارهابي .. أمين URL,1
المعذرة اخي المغىربي نيييك الخرائر القذائر ابناء ديڨول نييييك دزايا,1
"@DimaSadek هيك فهمتي الموضوع لازم حدا 
يشرحلك الاسباب",0
@DimaSadek والله ما فيه اقوى منك، الله يحميكي,0
هههههههه يهديكم,0
مجدب دعوة ضالم التوانسة المسلمين المحافظين ربي يحفظهم شر وكلامي يخص أتر حياة دنيا الشياطين الانس وتونس وشك زلازل انتضرو غضب,0
لوكان جات صح جاسوسة وووو تحكي حاجة تتعلمها تخفي انفعالها كرسي اعتراف وتتعدى الاسئلة كتمان ميفيق بشر حبت الناس تعرف وشغل راهي حاجة كبيرة,0
رايح تتناك وتلعبو بكلام ربي ضك تزيد تخلا نشاء حاش ليميستاهلش,0
لطفي والله كرهتك صح,0
قيادة الناس تتطلب مصداقية للاسف مفقودة من الطاقم السياسي الحاكم,0
فاهم,0
@USER طوخي كل سنه وانت طيب سنه يا حب😘😘120 يا كباره وعقبال ال,0
@joellebouyounes شكراً جويل لصدقك، شكراً قلتي يلّي جارحنا، شكراً حكيتي الحقيقة بعقر دارن...شكراً لإلتزامك... كل الحب ���,0
كأنك بتشبه الشباب او انا غلطاني يا تومي,0
يا بحور الشّعر يا أجمل ما تضمّ الغبّه <LF>يا زفير الموج يا اللولو ويا المرجانّي,0
تمثيل لكسب المتابعين نوايا,0
صحيح عرب,0
RT @USER: #ويش_اللي_يسعدكم الترسيم وتثبيتنا على وظائف رسمية تعبنى من بند الاجور والمستخدمين ارحمونا يا ناس يا رب ارزقنا من فضلك,0
"@DimaSadek ديما ، ليه بتحبي تسمعي كلام يحرج
ويجرح عائلتك ؟؟
مش شايفة من سقوط البلد
إلا سقوط جبران ؟؟",1
تونس بلاد كافرا غاضب ربي,1
شراء الذمم مصيبة,0
حداثيين زبابر مايا متاعكم شلكها بشير,0
@DimaSadek قلبك كبير وبيساع كتييير... رخيصه,1
@DimaSadek  المطلوب رفع الحصانة عن الوزراء والنواب لكي يلاحق كلّ من تصلّط على المال العام في لبنان، وأن لا يكون هناك أي عاءق !,0
@DimaSadek ما بتشبعي بهدلة وإهانات.. ولك ما حدا بيسمعلك غير لدافعلك روحي انضبي .. طعمرك مهبلك,1
يا سلام عليك .. يا سلام ..<LF>وبرهان لن يكون ترياق هذا الواقع المأزوم، لأنه ببساطة هو جزء من الأزمة .. سقف مطالب الثوار في إرتفاع مطرد، ومن حقهم الإستفادة من مكتسباتهم التي تعطيهم الحق في تصعيد مطالبهم .. والحل في حكم مدني قوامه الشباب<LF>#اعتصام_القيادة_العامة URL,0
شي بيعوض عن شي الانجقام ببريطانيا ارحم من الانجقام بسوريا,0
الله يسععدددككك يشيخ يا اسطورة انت يا راس تاجي💙💙💙💙💙💙 URL,0
هي بتنطبق عليك وزير الصدفه,0
السياسة هي ملجأ الكاتب الفاشل ميشيل عفلق,0
نصدق واحده كيفها تستناوش نظيفه باينه الفازه الاخر معناها قلتلكم الاخر جسوسه صبابة البريمة يخرالي موجوده معناها صحيح الاخبر وقتها قالو تخدم المخابرات البهائم تصفقولها فرحانين,0
- واحد من عباد الله المساكين في السودان : ربنا يصلح الحال و حسبنا الله ونعم الوكيل <LF>- المتنورين المثقفين الثورجية أصحاب الأدمغة الكبيرة : يا دجاجة يا متطرف<LF>كااك ...الخ,1
RT @USER: رفعت كفي نحو عطفك داعياً <LF>وعلمت أنك لا ترد دعائي ياقاضي الحاجات، يا كاشف الكربات، يا مجيب الدعوات، يا غافر الزلات <LF>عافنا…,0
كذب كاميرا كاشاي ظاهر,0
يا صديقي الذي أحبه يا حبيبي الذي أصادقه💙 URL,0
@DimaSadek ديما الواطيه اوطى من سرمايتي هيدا احلى.,1
بوزينك شموسة اعتز بنفسك طيارة متربي خرجت الايميسيون مساطت نتفرج,0
فتح اسلامي جديد,1
ويبقى جبران باسيل كابوس السياسيين والإعلاميين,0
لطفي خارجها طاي طاي,0
@DimaSadek سافلة من بلادي,1
يا دي يا دي ياااادي المشاعر,0
RT @USER: في ناس لما كنت بتحبهم يا كُنت مسحور يا كُنت متخلف عقليا .,0
@DimaSadek حبيت صبح عليكي دمدوم بونجور  خلي زوجك يشوفهم بلكي بيتعلم الرجوله شوي وبضبك حاجتك فلتانه شفناكي مبارك من… https://t.co/GngBKjnqeq,1
@USER اهل اول .. يا فل يا كادي يا كمل,0
تونس قحبة ولاميبون نحي تصويرة الطفلة وعبر بوجهك خرى عصبة ربك اسمك مرة لمياء مرة خرى نحي تصويرة الطفلة وحط صرمك ولاقبتك وسب,0
يا نصراني ابن المجرم أنت أخبث من الحمار سبعين ضعفا يا كلب,0
RT @USER: يا واكله محشي وحلويات يا دايخه ع مقاسك ف المحلات👌😂,0
@DimaSadek انتي شو فارقة معك ولادك بي بلجيكا وجوزك استغنى عن جنسيتو اللبنانية.. وقارطة هبلة,1
"@DimaSadek يا حمارة هو بالعلن بقول انو تابع لإيران
المشكلة فيكي مستحية تعترفي بصهيونيتك �",1
@USER الرجاله لبعضها يا وليد يا خويا و آخرة خدمة الغز قضية تحرش 😂,0
وهاب نتمنى أن لا ينظر علينا احد بمحاربة الفساد وهذا يعني محاربة الفساد فاسدة أيضا,0
اذا جبران باسيل بدو يكون كميل شمعون او بشير الجميل الثاني طيب ليه ما بكون متل الجنرال؟,0
يا خسارتك ياعمر يا بشير، لما راحوا يعزلوك لاقوك بتصلي الفجر حاضر، ليه يا ظلمة يا كلاب تعزلوا واحد تقي بيصلي الفجر حاضر، ربنا هيفشخكم يوم القيامة!!😢,1
يا عيني ملا حريدة ، جريدة الاخبار للفتنة و للكذب بتحدى جريدة الاخبار تحكي عن الفساد و السرقة في مجلس الحنوب,0
بديت ارجع للواقع و نفسية الفاينلز بدت اااا المشكله انو ما ذاكرت 😭 طيب يا فله يا بطله وش فايدة الضيقه الحين و انتِ مو مذاكره !!! ااااخ تعبت من ضميري الكلب,0
@DimaSadek انضبي يا غبية �,1
علی کل التونسيون مغادرة البلاد,0
اساس انكم تعرفوا احسن ربي اتقوا هدا حكم,0
RT @USER: #للخلف_درر_يا_زمالك<LF>- يلا جهزي نفسك يا زينب <LF>= ليه يا عبسميع <LF>-مركزنا مستنينا 😂 URL,1
@USER يا منعم حبيبي يا اخويا ربنا يخليك يا حبيبي⁦❤️⁩⁦❤️⁩⁦❤️⁩⁦❤️⁩,0
له يا ابو شخة ما ضل الا وهاب,1
أقسم بالله راجل ونص ولد عواطف رجال لوح ميشري الآخر بالفلوس,0
أخلاق السلف تقول مخالفك كلب,0
RT @USER: يا ريت يا جماعة لو حد يعرف يجيبلى تذاكر لماتش الاهلى .. محتاج ٤ تذاكر ضرورى و ياريت لو مش هتعرف اعمل ريتويت ✋,0
جهاد النكاح النساء والرجال الشريعة تكرهو بورقيبة منعك ومنع صرم أمك البول,0
له يا عكروت صاير عم تحكي كلام اكبر منك,1
هههههههه تونس الحمرا احا تونس يابربر,0
لم تكن من مصلحتهم الصورة الراقية التي عكستها الثورة  لمدينة طرابلس، واليوم يحاولون تشويه تلك الصورة باستخدام القوة… https://t.co/d2qJ908Qt1,0
بري نيكومك الاسلم ديني,0
اقتنعت فعلاً ماعندي حياة يا دراسة يا صياح وطول الوقت بروحي 👏🏻👏🏻,0
نصيحة احكي مع الرئيس ميشال عون او هاجم جبران باسيل مليار دولار جابو من قطر شكرا قطر,0
@DimaSadek الله لا يسعد صباحك ولا يخليكي,1
مخنتين بلاد الدعارة,1
القحبة أمك ولد القحبة ربكم الرجال قومون النساء ينفقون زمان المرا قاعدة الدار تخدمشي العكس المرا تخدم والرجل قاعد القهوة بطال قايمة وبالاسرة,0
@USER @USER يارب يارب يارب يا كريم يا رحيم يا قيوم يا ذا الجلال والإكرام اللهم اني اسالك من فضلك ورحمتك فإنها لا يملكها إلا أنت يارب أجعل لي نصيب مع الدكتور محمد بالسيارة و افوز بكود لمدة سنه يارب يا كريم,0
"@USER حرام القذف يا ""مسلم"" يا بطل، لكن مش مشكلة والله ما أسامحك ليوم الدين وراح أقتص منك عند رب العالمين يا قذر يا تافه يا حقير.",1
@Jessicaazar للاسف   يا جيسيكا .,0
بغال الخوارج,1
سوف يتحاسبو جميعالان الحق سلطان,0
عز وجل ذكر انثى,0
اسقط مفامش لبلايص تفووو,0
وقت تشوفوا و تسمعوا جبران باسيل متل لما الشيطان يسمع كلام الإنجيل,1
بعد تأكيده أن لا خلاف إيديولوجي مع اسرائيل، وزير خارجية العهد القوي جبران باسيل يؤكّد في مقابلة مع قناة سيإنإن أن أمن…,0
@DimaSadek دمدوم فيكي تعرفينا شو اسم هالثوار كونك خبيرة... https://t.co/o6P9JZkGKZ,0
@DimaSadek @LBCI_NEWS @JeanFeghali يسلم لسانك من مصر يا ديما نحن معك,0
@yumnafawaz يمكن فخامة الرئيس دعسلك علسانك وما ضل عندك ولا حرف صحيح!!!,1
وترتلو عصابو كيفي لدرجت فد فده مزمره,0
ما حدا بمثلني غير الشيخ نعيم حسن واقتضى التوضيح,0
في اوروبا والبلدان المتقدمة بعد هيك مقال واحد من اثنان بفوت ع الحبس اما الصحافي اذا كان كاذب او السياسي لانه اخذ…,0
دزاير واراني داخلا بعضي,0
@DimaSadek انا مني حزبي بس اذا الخبرية مزبوطة يعني جبران شخص يتمتع بروح اقناع ومنطق قوي,0
خراس ونضب وين وطنيتك يا زمك وقت ابو دشداشة ببهدل دولتك ورئيسك خراس ونضب,1
حاشاك وبعيد الشر خواتنا الجزائريين والمسلمين مفرنسة حالها حال الخونة العملاء مايا زعيمة العملاء والفاسيقين بعلم فرنسا تعطيك كرمها قبح وجهها,0
شعب يجهر بلمعصية وشتسن,1
مانعرفهمش زوج بصح شعرو طويل متربي ارجل لابس تريكو فلفل يبان وقح,0
نبيه بري علاقتي ممتازة مع فخامة الرئيس,0
ما انوجد متى ما بغيتي و اختفي متى ما تبين .. انا يا كمال يا زوال بالوسط ما اوقف .,0
ما في اتفه و انجس منك يا عبد بشار المجرم,1
حاضر يا سلمي، حاضر يا سلمي، حاضر يا سلمي، حاضر يا سلمي، حاضر يا سلمي، حاضر يا سلمي، حاضر يا سلمي، حاضر يا سلمي، حاضر يا سلمي، حاضر يا سلمي، حاضر يا سلمي، حاضر يا سلمي، ... URL,0
غالط اختك تنحي سروالها كلب,0
شعوب بتسوا صرامي,0
أعوذ بٱلله ممسوخة ٱلحمدلله ٱلذي عافاني إبتلى غيري وفضلني كثير خلقه تفضيلا,0
فرق يهودي عربي بالتقوى,0
@DimaSadek اولها ولن تكن اخرها ..ثورة حتى تسقط كل الطغاة,0
ميا لقصوري فيبالها جايا السويد جبرية عفشة زبي,0
"و فـ وسط الطريق و وقفنا و سلمنا و ودعنا يا قلبي , و رجعنا الطريق وحدينا و دموعنا فـ عينينا يا قلبي <LF>ودعنا الحبايب .. و فارقنا الحبايب .. ووصلنا النهاية, من قبل النهاية يا عيني .. يا عيني علينا يا قلبي <LF>غالي غالي غالي ... والجرح من... URL",0
@USER هههههههههه احط راسي براسك و راس الي اكبر منك وروني مراجلكم يا حفاة يا عاراة بس الحين بينتو ما منكم رجل يدعي الرجوله ههههههههههههههه لا تعصب لا تعصب يا حبيبي,1
@USER ماتفهمون الا بنعله على روسكم اعرفكم يا القواطي يا الزبايل 😂😂😂 اووووووووووووص صداره بس ولانفس يا الحفاظه,1
هذا شيعي حقير,0
مجتمع جاهل يعشق الجهل التفاهة ساهلة,0
كان يا مكان يا مكان<LF> كنا في ذاك الزمان<LF>كنت اشوفه اذوب في الغرام<LF>بس اللحين لا سلام لا كلام💔,0
@imfromlebanon @yumnafawaz انت ل حقك صرماية,1
@DimaSadek خبيثة وحقيرة,1
#زعيم_تويتر_فولورز_اهلاوي<LF>اهلى يا اهلى يا اهلى <LF>اهلى يا اهلى يا اهلى يا اهلى يا اهلى يا اهلى يا اهلى يا اهلى يا اهلى,0
@yumnafawaz السيد اذا بتريدي وهوي خط احمر وللي مش عاجبو يبلط البحر,0
شمس متخلق متربي,0
@DimaSadek نجسة مثل الخنازير,1
قحبة عاملين طاولة وأربعة كراسي,0
@DimaSadek يا ريت امك سقّطت يا ديما قبل ما تخلّفك يا شيطان متفشّي مش هيك بتكون الثورة يا حرباية,1
RT @USER: @USER @USER وانت بخير وصحة وعافية يا رب<LF>آمين يا رب<LF>كل عام واحنا إلى الله أقرب يا رب<LF>منور التويتر لولو URL,0
هات كلمة حب جبران باسيل وحبه لأمن الكيان الصهيوني,0
بهيم,0
قواتجي ضبضب,0
يا سراقين يا حقراء معقوله هكي URL,1
نكرهو لطفي صامط وجه الفار ربي ماسخلك وجهك الخامج تفووه زيدت كرهتك الوقتحة تاعك شمس ظهر ارجل بياااسرر هامل نيفو طايح ومستوى متدني زيرووو مااحلااك شموسة,0
@DimaSadek @josephinedeeb @AkikiJoyce العمى شو مفحشه هدي البال,1
يا تجار يا ..... لعنبوكم ما تستحون ما تخافون الله ما تبون الأجر من الله ساعدوا هذا المريض لا بارك الله بفلوسكم😡 أو أنكم تدرون فلوسكم كلها حرام وتدرون ما من وراها الأجر 😉 URL,1
كامل الضجة اضن المستحيل يفطر مسلم رمضان وهؤلاء ملحدين ديانات تانية ومصيرهم جهنم خالدون دينكم ولي دين يسهل بدل الجدال هدا يجب الاهتمام بالأخلاق والتربية أحسن,1
نا توا عرفت ليش حسين جسمي غنا يا ليبيا يا جنه .. شكلنا كلنا بنستشهدو,0
يا ونس وقتي يا احبابي القِدام .,0
@LeBaNoN00000 @HasanDarwish6 @DimaSadek شو عميمننا اذا ابنو استشهد؟ اي معليشي ما الاف العالم استشهدت مش بس ابنه بعد… https://t.co/PETA0Xgpf7,0
بقي للشعب التونسي كفاح اكبر,0
وديع الشيخ هو جبران باسيل الفن,0
قتل الكثير اليهود اجبار الآخر بحد السيف دخول الديانة المحمدية,1
يا جماعة مش ملاحظين بعد كل جولة من الكذب والتضليل على التيار ورئيسه ،,0
@USER فديت قلبك يا اميره يا اطيب قلب انتي,0
يا أسطووووورة يا مجنووووون❤️❤️ #برشلونة_مانشستر_يونايتد URL,0
هاوكا مزالت تحقر الرجال وتقول ورا البلايك وتسب واللهي صحا,0
يا عمي حدا يعطي الجنسية السورية وخلي يحل عنا,0
ارب اشفه شفاء لا يغادر سقما، يارب احرسه بعينك التي لا تنام، يارب خذ بيده، واحفظه يارب بعزك الذي لا يضام، واكفه يارب بركنك الذي لا يرام في النهار وفي الليل، وارحمه يارب بقدرتك عليه، أنت رجاءه وثقته يا مفرج الهم، يا كاشف الكرب، يا من يجيب دعوة المضطرين 😢😢😢😢😢,0
احكي باسمك وحدك,0
انت يا اغلى من عيوني، يا ضياي وكل كوني,0
يا وليَّ الأمر يا كهف الرجا .. <LF>#يافرج_الله,0
"@DimaSadek حضرتك بصفتك شو بتنشري معلومات مسبقة ، 
مش مفروض حضرتك اعلامية ،من اين لك المعلومات",0
وهلق شو هلق صار ضروري يسمع ويعرف جبران باسيل انوا التلت المعطل ما بيشوفوا غير بالاحلام,0
@USER امشي يا علق يا متنمر يا عنصري,1
@berrynawal الله يحميكي احلى و اشرف اعلامية,0
RT @Jessicaazar: لو نحنا شعب بيعرف يحاسب.. ما كنا وصلنا لهون.. تعو نعمل انتخابات بكرا منرجع للاسف مننتخب نفس الاشخاص.. كيف بدو يتحسن الوضع…,0
@DimaSadek فل يسقط حكم البلطجيه والزعران ومصصوا الدم,0
اللهم قلوبنا وما فيها بين يديك ومهما عجزنا عن بث شكوانا وحدك تعلم خفايانا فاجبرنا بما يليق بكرمك وعفوك يا كريم اللهم يا مقلب القلوب ثبت قلوبنا على دينك .,0
مشكور,0
يا نونة يا الحنونة قالك مع من تحب تجربها هههههه ماسقساوكش على النفسية 😂 يلا جاوبي يا بت 😩 URL,0
تذاكر يا هانم تذاكر يا بيه URL,0
عمرنا ماتدخلنا بغيرنا ابعدوا كلابكم عنا والمنشار نحطه في ذنبك ياذنب انت ومن يحميك,1
@USER يا مريوووم كل سنة و انتي طيبة يا قلبي و يا رب دايما مبسوطة كدا و عقبال العمر كله يا قمر لاڤ يو ♥️♥️♥️♥️,0
ولك احكي عقداك شو خصك بمحمود درويش,0
مريم تحب نشفلك طبيب نفساني اسمي رجاء عمري ونشا ربي نكبر نوليش مسخ كذاب ومنيش متربيا,0
رمضان حبسوه وصيموه راجل وامرأة اتقاسموه وارتاحوا لعنة كفار أهل العاصمة هاهي جايه الحرب الأهلية الجنوب,1
@yumnafawaz السيد حسن نصرلله بتقولي يا فاشلة ! اختاري مهنة ثانية كرمال لا شكل ولا منطق منعيد الفيديو 20 مرة لنفهم شو عم تحكي�,1
@yumnafawaz @lebanonnews فشرتي ما حدا تعدا ع حدا انتو شغلتكن تكبروا وتضخموا شغلتكن التحريض بين الجيش والشعب بس فشرتوا,1
@DimaSadek ديما لم تسمى او تتهم احد ويلي في مسلة تحت باطه بتنعره اما الرد عليها فكان بمستوى قائله,0
@NicoleHajal لا لا نيكول صورة من اجتماع سابق بس انا عادة بستخدم صور على تويتر لتعرف الناس عن شو عم نحكي,0
ويقول انه ابو كل السنة في لبنان,0
وطننا يحتاج الى من يشبه صدام حسين لاننا شعب لا تليق به الديمقراطية,0
@DimaSadek انتي واحدة حمارة يا وطنية تتفوو عليكي يا بلا شرف حقيرة,1
ملاك الجزائر لبسا مسكات ببببببب,0
