text,label
 شبع الشعب هلأ وصرنا سويسرا؟ خلصت الثورة ؟,0
 انا نزلت اتظهارت ومرتي وبنتي كل يوم بينزلو على ساحة الشهداء بس عنجد يلي متلك خلونا نكره التظاهر ونقعد بب… ://./556,0
 فشرتي ..يا اول الفاسدات المقرفات .,1
 لا حبيبتي علم الحزب رايح عشين شايلين جزء من الصورة ليحطوا المظاهرة على الميلة الثانية و اذا مش حاطين علم الحزب بكون محفور بالقلب,0
 لازم تصيري تكتبي مسلسلات وافلام، سيناريو جميل واخراج مبدع,0
" ديما الواطية شو متعاطيه اليوم بول البعير تقديمة ال سعود معلمينك
ليش انت لبنانيه ....
اكيد لا بلدك مين بيعطيك فلوس اكتر",1
 ديما انا بحبك بس سؤال انت جوعانه محرومه من شي ليه بتعملي هيك فهمينا كان سعد الحريري حلمك تقابليه  وتصوري… ://./9,0
 حبيبتي انت صحافية ليش منك موضوعية ليشششش؟,0
 لازم تسمعيه عالبطئ لتستوعبي اكتر شو بيحكي..,0
 الله يلعن شرفك شو انك فتنة ومدفعلك بس صرماية السيد انضف من راسك,1
" يصحلك انو يبزقو بوجك .. ما صارت لحدا هاي
بعدين ٤٨ هيدي اصغر نمرة عنا وكمان بصحلك تندعسي فيها",1
 110:  _  سدي حلقك.  حسابك جاي بس مش من لبنان بل من إلى داعمينك. لانه إلى ما بشتغل لصالح وطنه…,1
 يا ديما الواطية مش من بيت لخلفك العاطل يا واطية اسمو السيد غصب عنك وعن سليلتك الوسخة,1
 كلامك وصرمايتي سوا,1
 سخيقة للعضم,1
  كبيرة يا يمنة، تحليلك صائب,0
 طولي بالك علينا شوي، اذا انتي غبية مش كل الناس اغبيا، مافيا جهاد العرب تابعة لمين!!!,1
 مين جن يا معفنة ����,1
 بأي كوكب عايشة؟؟؟,0
" اول شي يعطيكي العافية
تاني شي، كمان يعطيكي العافية و تضلي بهيدي الهمة متل ما دائماً عودتينا
 #لبنان_يتنفض 
✌️��✌️",0
 بنحبك يا بنت لبنان العظيم,0
_3  أحسنتِ فعلاً سخيفة,1
  نوّرتي طرابلس يا صاحبة  الكلمة الحرة! و انت بتشبهي هالمدينة لأنك  أدهشتي عالم الإعلام بمواق… ://./55,0
 أسخف منك ما في بكل الكرة الارضية�,1
 انقبري خرسي واسمعي بدنا نسمع,1
 عيب عليكي انضبي تهـذبي,1
 انت حرري نفسك من التبعية ونضبي ع بيتك جيشك بيشرفك وبعبدا والضاحية حصون الوطن,1
361291  انت قلتها.. واطية,1
  بالكديش و بالكديشة اللي عم عاملة حالها بتفهم.,1
 قعدي سمعي معلمك وتاج راسك وسمعينا سكوتك يا قطة�,1
  على مين نازلي صب دعاوي من صبح صباح الرواق �,0
 ديما صادق صوت حر يُمثل الشباب اللبناني. بنفتخر فيكي كتير #كلنا_ديما_صادق #لبنان_ينتفص,0
15   بدك تصدق انت حر بس بلا كذب على العالم بقى. سلاح حزب الله هو خدمةً لمصالح ايرا… ://./653,0
" معاقة هالقد عقلاتك بيستوعبوا 
 #خدي ��",1
 بنت حرام بس اكلت نصيبها كان لازمها أكتر من هيك,1
" ولا كأنه السياسة مارق من حدك
يمكن إذا اتفركشتي فيه ما بتعرفيه
شو بدو يحكي الواحد ليحكي!!",1
 شي مسخرة,1
 ابدا ما معك حق، الخطاب منيح و في امل بالخير,0
 الله يقويكم على تحريض العالم وإن شاء الله بتنفلجوا كلكن#يعني كلكن#,0
" اصعب شي انك تحسي حالك بتفهمي وانت ما خصك بالفهم ""الغبية الشمطاء""",1
 يا #ديما_الواطية كابوسك جبران باسيل و كلنا جبران. إنقبري كفّي و خافي ربّك � ://./4,1
 تسلم هالبسمة,0
  وليش ما دتفعتي عن مذيعات ال   المنار،وعن الجيش!,0
" الجاثمون دائما في عز الثوره يأتون
بخطاب منفصل عن الواقع.",0
  الزعران.اصلا بالساحاتِ ِانتو جماعة شتامين بلا ترباية ِما تحكوا على غيركن وقحة,1
 الله يحميكي ديما ويكون معك ويقويكي ولا تردي على هالخواريف,0
 ما قلتلك ما تحكي بالشرف,0
" الله لا يوفقك شو انك شرشوحة و سخيفة و داعشية
اذا انت بدك تقودي الثورة الله يلعن هيك ثورة",1
" رح تضلك شرشوحة 
لو بعد مليون ثورة",1
" : ديما صادق
تحية من القلب�
 
#لبنان_ينتفص ://./1",0
" كلامك بيعكس اخلاقك المنحطة
ورح يضل جالط أمثالك لان بهالعمر أوعى منكم وما بتوصلوا لربع ربع وعيه ووطنيته… ://./6694",1
 انشالله بيقبرك انت وقلبك يا شر......ة,1
 ديما الواطية لبئلك يا عيب الشوم على شرفك ،,1
 مش هيدي #ديما_الواطية يبعتلك العفن يا واطية,1
77768  والله انك بيتفهمي يا هيك الحكي يا بلا��,0
7  عملوا هشتاغ و شتموها و وصفوها بالواطية. ليش عم يجرفوا مسار الثورة. همي جزء من المنظومة الفاسدة… ://./85,0
   الشعب لي نزل بالملايين هني الأكثرية و عبوا كل الساحات . طيب كون مع الجياع و ا… ://./14,0
  انتي كإعلامية مش المفروض ما تحرضي و تخلي الكل يتوحد ليحققوا مطالبن؟إنتي أكتر وحدة زعلانة إنو… ://./6,0
" يا هبله 
هو خيفان على مصير السلاح وين بدو ينحط من بعد ما ينسلخ من أيادي المرتزقة 
انا متاكد عندك محمل",1
"27028333  هيدي معاقه و صار لازم العالم تتمسخر عليها بلكي بتحس عا حاله
#ديما عميلة الاعلام",1
 حسن نصر الله يا عميلة؟ سيدك وتاج راسك يا منحطة,1
 والله شكلن عم يدفعولك منيح حتى حاطى كل جهدك ضد الحزب  خبرينا قدية بيدفعولك على كل تويت بتنزلي ضد الحزب رخيصة من بلدي,1
 يعني البهيم بهيم.. يا بهيمة اسمعي منيح.. قال اعلامية قال.. ولك انا ما بسندك فيكي باب زريبة,1
 يمنى شفتي الفيديوهات من وين بلشوا وكيف انطلقوا؟,0
" نحنا ولائنا للخميني وإنت ولائك لكذا حدا
بن سلمان وغيره يا رخيصة 
#ديما_الواطية",1
 عميلة صهيونية منذ نعومة اظافرك ترباية دولة الصهيونية ://./99,1
 انتي مش قوات دخلك؟ �,0
" عبالك صفيحة يا تقبريني؟؟
لكن كلي صحيفة انت وعم تقراي صفيحة���",1
4  مبلا عندن إم مربيتون على الكره و قلّة الأخلاق,0
 هذا المعتوهه المعوقه يجب قتلها وعدتك أينما أراك ساقتلك يا ديما,1
___   ما انت لو بتعرفي النشيد الوطني لبلادك ما  بتتصرفي هيك  او بتحكي هل الحكي حرية الرأي… ://./90,0
3  كتار ما بينعدو,0
 :  بنبعتلك قلوبنا تحملك و تجيبك لعنا .. بيلبقلك انت اعلامية قلبك كبير و ثقافتك بالحرية بتعلم منها,0
" الثورة عطتك عمرها يا معترة هههه 
#ديما_الوطية",1
 أكلي زباله يا زباله,1
 والله لاول مرة بدي اشكر تلفزيون الجديد  وتلفزيون الام تي ڤي  والقوات والاشتراكي وابواق الصهيونية متل ديم… ://./0,0
 طولي بالك بتهون,0
 نزلت انت بالاول انشالله بيشحطوك من نيعك.,1
 والله انك طرشة السيد قال لن يسقط العهد فروحي راجعي حكيم بعدين تعي احكي,1
 2:  ديما غلطانة كتير بلى بعد في مين يسدلك بوزك ويحاسبك كبوق فتنة بإيعاز السفارات وللأسف احلامك ماتت تحديدا اليوم و…,1
 شكلو  بعد مش عامل  لملفات السيد حسن فضل الله,0
 حكى بدري! العما ما اكمخك! موتي يا مريضة �,1
  ديما انقطعت البهادل عنك شي مريب يحصل عالتويتر وخايف يجي يوم تتوقف بهدلتك يا واطية,1
  #ديما_البهيمة,1
9323  يفضح حريشك يا ديما، من تحت راسك بهدلتي ضيعتنا، بشرفك غيري نفوسك,1
 يا صادق إذا بعد مخلاية حدا صادق لإلك ... ما بحقّ لحدا يشكّر طريق عالشّعب ... ما زالن ثورة يروحو يسكّرو ا… ://./6,0
 عروسة الثورة، سلامتك,0
 السيد أعطى توضيح شافي للثوره وهو الى الآن معها مادامت الطلبات واضحه وغير مسيسه ووجه الناس وحذرهم من إلي جاي,0
 9 المفروض انتي اعلامية ، يعني يكون كلامك موزون ، يعني انتي بس موجودة للأستفزار بس ، برجع… ://./0,0
 يعطيك الف عافية نوال,0
" واضح انك هبلة و عم تستهبلي كمان 
سماحة السيد قال لن يسقط العهد",1
 نجسة مثل الخنازير,1
 دخلك شو بتقربيه  للاستيذ بري ?,0
 احلى اعلاميه منصفه�,0
 بشرفي فقعتيني من الضحك.. بعدين ليه مصفرني �,0
" 9 واوووو شو هالشخصية انتي ليستضيفك ملك الاعلام...
بس اوعى تنوتري....

لازم تعطي هاللقلب لهالموتورة",1
"#تلفزيون_الجديد
نانسي السبع شو هاي كلمة حمت لي مين قرب عليك وع غيرك مش مقبول ولا مسموح هل الحكي هاي ساحة لبنانية حر… ://./609",0
 *و حياتك ما سقط الا سعد*,0
 :  ديما نحنا حدك، نحنا ثائرين أحرار و هني تبعيّين أذلال #نصرالله_واحد_منن #نصرالله_واحد_منن #لبنان__ينتفض,0
 لا هيك كتير دقوا فيك شخصيا مفكرة نسينا يا بنت المحاور,0
 فهمانه الموضوع غلط والله ، نسييت قلك واطيه,1
2  بدنا صور وادلة بطلنا نرد عل حكي  يعني متل المتمشيخ في صور,0
1994  57 _ احلى عالم ديما ☺️,0
بطلة من ابطال الثورة ,0
40256762  كتير سخيفة انتِ عفكرة، أي دين وأي اسلام وأي شرع بتنادو فيه وانتو بهالهمجية؟ الدين مش بس… ://./227,1
 الله يقويكي... الناس معك,0
 فشر عرقبتك يا واطية,1
 أيتها التافهة,1
22920427  عنجد المفروض نقاطع هالحشرة وما عاد بقى حدا يرد عليها لانو الرد عم يعطيها قيمة وعم تحقق مب… ://./469,1
  ����والله ضحكتني. في فرق كبير بين المرأة الأصيلة والشرشوحة ديما الكذابة. بوق الفتنة,1
 هيدي ساحة الثورة ساحة الحرية ساحة للشعب الكرامة  كلن يعني كلن ✌���✌�,0
 كلي خرا تفو عَا شرفك بلا شرف كلبة واطية بلا تربية حيوانة,1
 الغبرة اللي على حذاء السيد  اشرف من راسك يا واطية,1
 ايه لانو البيت بيتو وهوي فعليا الرئيس والرئيس صوره ان شاء الله رح يرحلو يا رب,0
 الله يحميك ياصوت الارز العالي,0
 يمنى انت صحافية رائعة ������ يعطيكي الف عافية,0
 حمدالله يا ديما الجيش حامي الشعب والوطن,0
 انت و ياها و قنواتكم أيقونة التفاهة و الكذب,1
 العمى شو هبلا بتتلقت بحيالله شي و بتنشر يعني بو مش صحافية بتقطع الشعب العادي بيعملها بس الصحافي لازم يتأكد من الخير مش هيك,1
 طبيعي يا مثقفة انو يتطرق لازمة النازحين لانها من القضايا الهامة التي تضغط على المجتمع اللبناني اما بالشخصي انتبهي على لسانك يمون,0
  يسعد صباحك ومساكي يا ست الكل,0
 حيرتي السما تاعيتنا انت شو بدك الزلمي طلع بوطنية بامتياز ما عجبك.. ولو حط العلم ما بيعجبك.. ليكي من الاخ… ://./,0
 عندي احساس انو نانسي السبع محلل على القناة العبرية الثانية,0
 ليه منفوخه وصايره متل البقره,1
" مبسوطة يا  
#واطية",1
 انت من راكبي الموجة.,0
 ديما الضاهر صادق الشرحوحة.,1
 انطري السيد ليحكي و بعدين كبي قرفك يا حية,1
" _ بتشتغل  
اكيدددد 
بتشتغل  لأ لأ انضبي يا هبلة",1
 انتي تافهة فكرتك أوعى من هيك,1
 رح يقبر قلبك لا تعتلي هم,1
"إجريها عوج وبدها بابوج
#ديما_الواطية ://./403",1
  _ انت الاعلام الاجنبي دايما بيحكي عنك دون غيرك هيدا شو يا عميلة الاجندة الصهيونية,1
 وقفي تحريض يا متذاكية,0
" موتي بغيظك يا حقيره 
داعسينكم دعس",1
 الصورة واضحة.  الهمجية تتكلم.,0
 قصدك هريسة الهريسة معروفة اكلة حسينية يعني كلنا وجعنا واحد وكلنا عم ننزل,0
 انقذوا البداوي من مين يا تسلميلي  ضبوا الزعران من الشارع  يا كذابه عم يعتدوا على الجيش بالحجار وهوي عم يقوم بواجبو,1
 ليك مين عم يحكي,0
 جوعانة يا قلبي. يلا هلأ بتاكلي بهدلة كالعادة,1
 ولوووووو شو هبلة,1
 ألله يحميكي يا حرة,0
 انا فعلا ندمان انو الحزب قاتل بسوريا وابعد عنا داعش يا ريتها داعش كانت دخلت لبنان بس لشوفك انت وديما وك… ://./61,0
" سدي حلقك يا بقرة 
ما عندك زلمي يضبك العمى ما اوقحك",1
   بل بلد متنوع دينياً .. لن ينعم هذا الشعب العظيم بالرخاء إلا بحكومة تكنوقراطية لا تؤمن بالأحزاب .,0
 قصدك قناة صهيونية,0
 _ انتي مش عم تنامي منيح والمرض النفسي قتلك,0
_  اكيد في قطبة مخفية !معقول تاركا الثورة والبراندز ومركزة عجبران لو بتخبرنا السنيورة وين هلاء بدنا منو ١١ مليار,0
 _ انتي افضل اعلاميه ديما,0
 يا بقرة السلاح بأيد الخرا بيجرح,1
" بكندا ولاني كنت عايشة هونيك وعندي أصدقاء بالإعلام اولا"" ممنوع على كل صحافي ان يعطي رأيه حتى بأبسط الأشي… ://./9",0
 كنتي قاتلة بحالك تتصيري منّن ...لي عم نغنّيلن كاّن يعني كلّن. ما حلنا ننسى,0
 كنت بدي إدعي عليكي بس ما إنت ساقطة ساقطة...,1
 نوال يا محبة من ايمتى هالمحبة صرلك ١٣ يوم بتطالبي باستقالته هلأ عم تتصوري معه كيف زبطت معك # تبييض وجه,0
 واو ��� بس بتضلك واطية,1
  مسطولة من مساطيل الاعلام☝️,1
 برافو ديما والله برافووووو,0
  دق المي وهي مي يا عمي شي مرة إحكي جملة مفيدة ،الناس الذين يذلون  على الطرقات واجب من ان ي… ://./1,0
 5:  يسعد صباحك يا احلى اعلامية,0
110111  يلعن عرضها شو طيوبة,1
 سدي نيعك علم الحزب بشرفك وبشرف يلي خلفك انقبري حاجي لعي,1
 العمى شو غبية ... والله نصيحة اذا عقلك متدني بالفهم لهيدي الدرجة ما عاد تحضري السيد,1
 نانسي السبع مراسلة والله محلل سياسي ضد حزب الله؟ ضبّوها...يا حيف ع هيك مراسلات,1
  لك حاجي تجيشوا للمشكل ... شو هالاعلام والصحافيات انتو ؟ نزلي انتي اول وحدة ع الارض بالرينغ ورجعي احكي .,0
محطة تحسين الخياط مفنوسة خلصت المضاهرات معش فيها تفحش نانسي السبع,0
  خليكي بالمطبخ,1
  الله يكون معكم و يحميكم,0
" ماشي يا يمنى الحنونه
والشماسي انتو دفعتو حقن.
عيب العهر هالقد",1
_ 11  اسمها ديما كاذب,1
30    آخرتك هيك دعوسة !!! مبسوطة يا لولااا .,1
 انتي يا واطية ولائك للبنان والدواعش لي بكيتي عليهن مش هول لي ذبحو عناصر الجيش وقوى الامن الداخلي,1
 ديما الجلجوءة انت وحده بلا اخلاق وبتقولي السيد لانو مش جايبها من بيت بيك .بس ما خصن اهلك جماعة قوادم بس… ://./449,1
  ست يمنى مديرية الجيش كذبة خبريتك لاقي غيرها و سلينا,0
"مي خريش: جبران باسيل مستعد يقدم روحه للبنان و للرئيس وللقضية.
 نانسي السبع: يستقيل! 
 يا نانسي قال روحه ما قال الكرسي! شي و منه كمان",0
 عهر عهر يا فلتانة,1
 زلغطي يا ديما وحني (حالك),1
"أوسخ تلفزيون هو الجديد ، نانسي السبع ما بدها تخلي العالم تحكي كرمال ما يقولو حزب لو الحركة كانت خربت الدني ليحكو
#تفه عالدكانة 
#لبنان_ينتفض",0
 #السيد_اشرف_منن,0
 انتي لازم ياخدو منك الجنسية اللبنانية,1
 حضرتك موكلي بالكلام باسم الزعران؟ قصدي الثوار؟ ولا واحد عم يحكي مثل التاني   كيف حضرتك لخصتيهن؟ الكذابة يمنى,1
1   طرده الشعب اللبناني من الحكم بسبب فساده,0
 العمى بقلبك شو يايخة وسخيفة وغبية,1
 فشرتي حيوانة,1
 يا فهمانة انت، خطابه للثورة و الثورة للبنان منّا ثورة سياسيّة، اليوم عم يحكي من أجل الوطن منّا مناسبة حزبية,0
 ديما صادق انت بهيمة بكل معنى الكلمة، لأنك لاتعقلين. إنت من فئة الأنعام بل إنك أضل سبيلاً.  هل تعتبرين نف… ://./,1
" يا يمنى، مش غلط تكوني مراسلة وما بتعرفي سياسة، 
بس ضرورة ما تحكي سياسة اذا ما بتعرفي",0
 ليكي يا عميلة يا جوعانة مين دافعلك لتحاربي السيد السعودية أو إسرائيل او امريكا,1
روحي انقبري انضبي يا كلبه,1
" _ يا ريت يكمشوكي ويلفوكي بعلم بلدك الاصلي يعني الاسرائيلي
يا الله ما احلاها يسحبوكي من شعرك ويمسحو فيكي الارض",1
 الله لا يسعد صباحك ولا يخليكي,1
_  يا الله ما اهضمك ..... ما تخافي ما بنهرب .من اسرائيل ما هربنا وما خفنا بدك نخاف منكون .,0
  لذلك أدعو دائما للتصويب و استخدام تعبير أخبار مضللة و أتبع النصح من صحافيتنا المخضرمة ما… ://./0981,0
 هددوه بكشف فساد بريحليفو قام بلع لسانو,0
 اسمو السيد يا شرشوحة .. يا حنزيرة.. يا كلبة .. يا واطية ... يا صرماية... معروف اديش سعرك يا عكروتة,1
 كل الاحترام والتقدير للمرأة القويه والاعلاميه ديما صادق,0
 روحي نامي ..وين بعدك عايشة بالخسة شي بلا ما تشوفي المظاهرات والسّيد قلن طلعوا كيف لو يقلّن نزلوا  ..��,1
" السيد لديه الجرأة وقال هذا
اما انت فمتعوووووودة داييييما
تقولي ما حدن داعميني",0
 حر ��� ما عجبك ما تسمعيش,0
 يمنى وقفي تحريض على حزب الله احسن ما يلحق فيك شتائم اكتر من ديما صادق ..خليكي محترمة .ونضبي.كلنا فينا نسوق امور ولعالم تصدقها ..,1
 يا حية وقفي  بخ سم,1
  فعلا جميلة جميل جمال ما لوش مثال �� ://./6,0
 يخرب بيتك شو جحشة.  #عون_لبنان,1
 57 _ مين بدو يحضرك يا حرباية كل شوي بلون,1
 ويحميكي انتي ورفقاتك. . .,0
  ليه مين حكي عن المتظاهرين؟ ما تكوني مفكرا وحدك عندك مطاليب نحنا سبقناكم من زمان، انا عم… ://./4,0
 وانتي ولائك للسبهان يا تافهة,1
 كذابة انت ولائك للدولار,1
 ليش حدا قللك يا هبلة انو عنا جيش صيني او امركاني او سعودي او روسي #ديما_الحقيرة,1
 و انت لا اي صحافة بتشتغلى وكم عم تقبضي لازم قانون محاسبة الأعلاميين الى عليهم شبهات كمان,0
" هلأ إنت بسمّوكي إعلامية؟ 
عمليلك شي تويت إلو عازي",1
 هودي لبنانيين  اكتر منك ومن اسيادك! هودي جمهور المقاومة يا ست يمنى.,0
 علم الحزب ببيوتنا وبقلوبنا وبعيوننا ،بس انتي عمياء البصيرة، بالإضافة إلى انك حقيرة.,1
 هيدا أكبر دليل إنو عم يحكي لمصلحة لبنان كلو مش لمصلحة جمهورو بس.. العتب على يلي بيشوف و بيسمع بس ما بيفهم✋�,0
 هيدي لغتهم يمنى ما تردي عليهم,0
 يعطيكم الف عافية ... انت وجه لبنان الحقيقي والاعلام الهادف ...,0
 سلامات نوال,0
 انت اكيد ما سمعت الخطاب بس المهم تتمسخري ، خليكي محترمة حالك بإحترامك للرئيس،  او خليكي ساكتة احسن,0
 المتذاكية ديما,0
 يا للعار لي شفناه اليوم عل تي في شعب بجم,0
 ديما انت اوسخ و احقر انسانة,1
 كذابة يا نوال,1
 بكل تأكيد هذا هو سيدهم نصر الشيطان يعترف بذلك ، انا ولائي ل ايران وليس للبنان .. .. ://./,0
 موتي من قهرك لانو اكتر من هيك تفاهة مش شايفة انشاء الله منضل شوكة بعينك تفووووو,1
" من أي طينة معجونة إنت يا عمي العمى بقلبك شو واطية. 
#يا_رب_شوف_فيكي_يوم_يا_ديما",1
 حاجي تحريض يا ام نص لسان,1
 اكبر كذابة ومنافقة,1
 لا انت #ديما_الواطية,1
   كل نقطة دم برقبتك وبرقبة عيلتك لأجيال واجيال  الله عليكم الله عليكم أبواق اسرائيلية,0
 ايمتا بدك تفهمي انك اعلامية فاشلة والناس عامليتك مضحكة على التواصل الاجتماعي,1
  الشمطاء البهلاء #ديما_الواطية,1
 :  لك يا جيسيكا خلينا ساكتين ، لك مرشحة عَل انتخابات تويت ما بتعرف تكتب و كل البلد عارف مين بيكتبلك ياهون . لك كلم…,0
" يذكر انه بعد لهلق الاعمال لم تتعافى من اضراب ٢٠٠٦ وفي شركات سكرت وما عادت فتحت بعد ما كان يضج بالعالم!
#كلن_يعني_كلن",0
 مین هی هالصحفیه ؟ حقنا نعرف اسمها لو سمحتی,0
 عنجد انك وحدة بيهمة و ما بتفهمي لانو حشا قيمة الحمار كان فهم  يا بلا فهم,1
 انتي الوحيدي اللي فاهمي راسن �,0
" طيب روحي نامي يرضى عالخلفوكي
ونداءء كمان
ومعلومات ومصدقة حالها
بتعرفي شو مغزى كلامك
بدهم يفتحوا الطرقات… ://./68",0
 هلق صرتي تعملك حالك بريئة يا خسيسة يا واطية على فكرة انت خسرتي بالاتتخابات ما تحلمي فيها انت ورئيسيك جعجوعة,1
رامز القاضي ..نانسي السبع .. حليمة طبيعة و جويس عقيقي ..مراسلين يتمتعون بمهنية عالية و حرفية بالتعامل مع الحدث… ://./0,0
"نانسي السبع راح تنتحر دفاعا عن 
حراك جعجع وحراك بديعوت احرونوت",0
62751286   يقطع عمرك ما زال بتحب القطع ولغتك اللي بتفهم فيها,1
 انشالله بيقبرك !!!على قلبك قاعد كلن بهل وقت قاعدين عم يسمعو غصب عنك�طقي وفرقعي ://./,1
 الله ربك يا مطران كل الطوائف .بوسه عجبينك .كلامك كلام رباني كلام حق.,0
 حضرتك اوسخ من الوسخ نفسه,1
 سدّي � الهي بتروحي دعس بين الاجرين . يا قادر يا كريم �,1
 جبتيها على الجرح صح,0
" عشان يصير اشتباكات و تكمل!
اينشتاين عصرك",0
  #ديما_الراقيه �,0
 انا سكري بوزك احسن يا وسخه,1
 لولا سلاحو للسيد كنتي هلأ انتِ و أمثالك بسوق العبيد عم تنباعوا للدواعش يا فهمانة,0
 انتي وحدة مشبوهة واطية وشششس,1
 كثير سخيفة يا ديما,1
 ديما الواطية بتتنفس شتائم ����,1
 شو الهيئة القبضة كبيرة�,0
 الشجرة المثمرة ترشق بالحجارة، لا تسمي بدنك وتردي على الحشرات الالكترونية..اكبرهم قاعد ورا شاشة لابتوب وا… ://./659196,0
 برافو دمدوم شو طابخة اليوم,0
 معها حق شكلك وصوتك بيسدو النفس ما بلومها����,1
3  طول عمرها معن للسياسيين هلأ صارت ضدن كبروا عقلكن و بطلوا عادة تأله حدا كلن كذابين و هيي اول وحدة,1
 استحي و بطلي تأليف,0
 الرجل حر... وشكرا,0
ايا شريف بهالبلد بس يخلعها قتلي ل   ويخرق اختا بالقتل ويحط صورة السيد وعلم الحزب على راسها بس لو قريبي علينا يا خنزيري ..,1
 لان ما لاقو اوطى منك انت الاساس يا مدام,1
 ههههههه ما كتير تنبسطي اذا بدن يرفعو الغطا ح يقشو تلات رباع المتزظعرنين� وتتدخل شرطة الاداب ف اندفسي وابكي,1
 ولك انت اءا بتسيدي لا نيعك والله اريح وانجح للثورة ولا جوزك خليكي ساددتيييييييي,1
 ست ديما قوليلي لي ما بتنزلي تغريدة ع هيدي الصورة؟؟؟انت مصدر اخبارنا ما بصير تخذلينا ://./42,0
 يقطع عمرك شو مقرفه تفي  تفي,1
  هيدا بيعني انها قاهرتن وبدنا نشوف كتير بعد من هالفئة انشالله تقضى على هاشتاغ,0
 عم يقولوا حليفك أبو بكر البغدادي سقط اليوم,0
 يخرب بيتك ما اهضمك ��,0
" حريه الراي والتعبير 
#كي_لا_ننسى",0
" عاهرة 
إنضبي سعرك ريال",1
  انت عم تتهمي الجيش بتواطئ,0
 انت وحدة كذابة,1
 عقبال اسقاطك من التويتر,1
 #ديما_الواطية  تفه عشرفك واطية,1
 تاج راسك يا صرماية,1
 بدي اسال سؤال ، شو عاملي هل مخلوقة حتى بتسبوها نهار و ليل ؟ جد والله عم اسال لان انا بهل فترة صرت بحضر ت… ://./349,0
 انتي ليش بتردي على هيك قصص و تحرقي دمك و طاقتك؟,0
 نزلي ليدعوسوكي,1
"  عاساس انت وكيلة الثورة و الحراك؟؟ انت شو خصك ؟؟ تلات ارباع الفاسدين اصحابك 
خفيها شوي مش لبقتلك",0
" مسطولة 
مفوخرة 
وبالاخر قلعوطة",1
  مناضلة انتي يا ست ديما,0
" برافوووووو نيكول .
هذا لبنان .",0
 مش بس واطيه وكذابه كمان���,1
 ممكن كتير يكون صح هل الخبر، اليوم الصبح قرأت انه بالاجتماع الأمني مهمة فتح الطرقات لح تكون بتعاون كل الأجهزة ميدانيا و لوجستيا,0
 يا ريت والله يقبرك �,1
"46443840  ديما "" أيقونة الثورة وصوت لبنان",0
 هيدا نتيجة الشتم والسباب يا فهيمة,0
  المتسلقة،العييشة،المزيفة تتكلم عن الأبواق. انتي كنتي تستجدي صورة في بيت الوسط وتترجي لتاخدي… ://./,1
"  يسلم تمك 
قووووووية",0
 ديما بدي قلك تفه عليكي بنص وجك و وج اللي خلفوكي انت و ايقونة الفورة,1
  24 عنجد هالصحفي غريب انه لازم يفهم انهم احترقوا من زمان ما بدها بنزين مكشوفة,0
 شو مزعل حضرتك،، عاملة فيها صحفية بلا ما نحكي عن فشلك به المجال,1
 977:  _1  منرفع راسنا فيكي اختي ��,0
" نانسي السبع ليست اعلامية 
بوق فتنة",1
" عنجد انك غبية
 قال صحفية قال �",1
 الله يلعنك وما في اوطى منك,1
 قصة شعرك ما حلوة ��,0
 يهنيكي السلامة.صار فيكي تنامي قريرة العين,0
 عند عقدة جبران �جبران جبرانً جبران باسيل جبرانً خليل جبران جبرانً ابنً جيرانا,0
 صح بس السيد حامي شرفك بس نحن لح نوصلو للسيد انه مش ضروري يحمي شرفك لأن انت بلا شرف تفووو على شرفك #ديما #الواطية,1
"أنت الأقوى ❤
#كلنا_ديما_صادق 
",0
1  و لا يهمك يا قمر ����,0
 _ هو بالقصر و أنت بالأوهام عايشة يا حرام ��,0
  لك حتى بالتحليل فاشلة �,1
 _ بلا تفاهة شو فارقة معك اذا تسجيل او مباشر المهم عمق الكلمة والزلمي حكى كلام رجل دولة بامتياز,0
 بس انا بدي اسأل من ٨ ايام هيدا الشعار ليه هلأ بعد ما حكي الرئيس شو كانو ناطرين,0
" :  #ديما_الواطية 
#كلي_درا 
ورأفة بالست الوالده يلي صار صيتها ع كل لسان من المحيط للخليج ياريت تاكلي درا وتمحي التو…",1
" 1: 35302025  العمى شو غبية 
وقوقها تفه",1
 وليحرر بعض المتظاهرين من الولاء الحزبي ، والمبادرة لمساعدة الجيش بفتح الطرقات,0
 يا متعلمة ع اساس انتي كلاس ومرباية تفه بنص وجك,1
 ولا يهمك لانو بجل الديب الناس هونيك تهتف ارهابي ارهابي نصر الله ارهابي هههههههههه المصيبة انك بعينين وما تستخدمي الا وحدة هههههه,1
 وانتي شريفة مكي يا عاهره يا عميله تفههه عا شكلك,1
 انظري الى من يحبك وهم اكثر مما تظنين ولا تعيري اي انتباه لمن يشتم، من غير الجبان يهدد ويشتم، تحية من اعم… ://./5808,0
 الحريري من 2005 لهلئ صار مستقيل 100 مره خفوها شوي,0
 أكيد أفلستي انتي ... شو أهم هدف الثورة ؟ مش الفساد ورد الاموال المنهوبة ؟ سمي أسماء الفاسدين كلن بدل ما… ://./750,0
 ما قصّر فيكي! بتستاهلي اكتر #ديما_الطز,1
" 6969: عاهرة الميدان
 ://./3",1
 من قال هذا الكلام البذيء عنك هم المواطنين,0
 عنجد انت غبية,1
  الكل بيعرف هيدا واقعنا السياسي,0
 دخيلو قلبك الواسع ����������������,0
 نشالله بضل قاهرك يا خبيثة #يامريضة_موتي,1
11  صدقيني هيدي ما تردي عليها بتنفزر لأنها متل جورة الوسخ بس تحركيها بتطلع ريحتها,1
