text,label
تونس بلاد الكفار حاشى المسلمين ياربي هجة ياربي طيرنا البلاد معصاكش,1
لعنة زوز يسب ربي ولوخر يطيح فالهدرة والأطفال خماجات واذيكا تعايروا اشرف,1
معمر القذافي رحمه نعتكم بالشعب الغبي تأخذ تونس كقدوة,1
لعن الل ه رسوله المتشبهين الرجال بالنساء والمتشبهات النساء بالرجال تنسوا انزل الل ه العذاب اهلك قوم لوط والله يهديني ويهدي الجميع,1
هارب لبلاد الكفار,0
ربي يقدر الخير تونس راهي تناكت راحت للواد,1
ههههههههههههه ههههههههههه كس اختك حيون,1
حيونات,1
رجل الاعمال معاک بو عصبة موناکو ننصحک بشلاکة شد باها ترمتک إشواها لين اتقر تقول منيک رخصک ولد عواطف فلوسک شفت شعب تونس قداشو غالي تفوه عليک,1
مسخين تهبطو فيديوهات مسخ لعنة خماج طحانة تلهيتو بنساكم المتروات ترام احسنلكم بليس ينهي المنكر,1
صوت المراة عورة ولهدا يجوز للمراة الصلاه جهرا,1
شمس الدين باشا متربي يااااااسر عجبني بزاااااف لطفي مغرور ويشوف اكبر الجميع,0
يكب سعدك لكان مرا طردوك مصر ولمتك تونس فن تقدمي تفوه وامثالك,1
تونس دوله افريقيه الشعب التونسي الشعب افريقي,0
كعبه,0
معروفين توانسة شعوب تقدس الغرب ناس بعيدة دينها طبيعي تقدس الغرب,0
حكه نيفيا هههههههههه,0
رجل الاعمال قالوش اخرج الفن ومنحبش انشوفك قاله اعمل مشروع وارجع اقرا شفته الفيديو,0
مسرحية,0
نكره مايا نتفاهمش تفكيرها جملة نراها حقد اديولوجي الاسلام الاخلاق,0
لاحضته قاله مشفتوش مسمعتوش رجعه قاله سمعته شفته هههه,0
المجتمعات العقيدة,1
تونس دولة علمانية تفكر خارج الصندوق أفضل الدول العربية افريقيا تشتري الإسلاميات الشعارات البراقة بدينار,0
اصلن تعلم تكتب أولا تحدث تونس أحمق,1
قالك دزيريه لاتيين لاتي بلادو,0
قوم كافر حسبنا الوكيل,1
حمارة بغلة ماخلات ياسعدو يڨول مسلم هد الاسلام تحكمو ماطلقوش تحسها مهبولة,1
نبكيو نصفقوا,0
مى القصوري شخصية فاضلة رغم انف الجميع,0
مفبركة,0
مخيب مناظرهم,1
نعلة طواغيت,1
هههههههه قالك معزة قاعدة تفتي هههههههه,1
يعمل السبسي منكر,1
جواز سفر تونسي ساعة تخمم جوازات السفر ماعادتش تفرز يخي جياحة يخي الاقل تمثلي اعرفي تمثلي,0
أظن شعب تونس واعي ومثقف وعملوا ثوره وكانوا سابقين الشعوب طلب الحريه ودعم الدين فجأه خرجوا حكومه اسلاميه وجاؤ بحكومه أتباع زين العابدين ليفسد أكثر زين العابدين,0
إقتربت ساعة,0
سلعة باب الجديد لوح,0
كلام الحق دق قلوبهم وصوت جنود عاليآ حفظك شيخ بلال,1
أليس تونس رجال أكفاء لزحزحة الذئب الهرم مكان يليق رغم أنني امرأة أمر أرفض تغيير البلاد تغرق المشاكل والفساد يتغير كأني العجوز ارتقى بتونس أعلى المراتب يبقى تغيير أحكام سبحانه زاد الخراب ضباب الحزب اختاره الشعب المفروض حزب يمثل المسلمين وتطبيق لكنهم منافقون يبحثون الكراسي أكدوا جدارة أنهم يستحقون فعله عرف أنهم منافقون يصلحون للحكم يمكنهم تمثيل المسلمين المسلمين الحقيقيين تونس يخضعوا الهراء المرأة المؤمنة تطبق الرحمان شاء اللهم خذ العصابة عزيز مقتدر وارزقنا برجال شرفاء يخافون الحق لومة لائم,0
جى دراكت عقلك بلي عنابية نو منيش عنابية سطايفية,0
معنتها سلطان الغلة,0
ماعندك اموال حاجة ماتخصك ومعروفة الرخس لفيكي حاجة كبيرة ياعمري,0
لطفي عجبتي رااااااااااااجل نستعرف وعجبتني قتلوا متحبنيش نولوا قيس وليلى قتلوا مندافعش والله راااااااااجل نستعرف مععجبتنيش قلتلوا تعجبني كفنان مغني الحيوان فنان,0
انهم زنادبق مجرمين,1
قالو بابا نوليو شرفاء قالو يموتو كبار الحومة,0
اسكت عورة براف قحبها,1
هاكاك كريم اكلاشي رانى دزاير,0
والله شمس الدين احبه احبه ومحترم وراقي ومثقف عيب يكلم شمس شمس فنان وافضل يمثل الفنانين راقي,0
فضلني بالفردوس الاعلى الجلوس رفقت الانبياء لأخترت الجلوس رفقت الانبياء,0
ناكرة صغارها والله تحشم,0
الحق الثعلب التونسييه قدرها ههههههه وجه مرا التونسيه ماسخ برشهتجارت جنسودعارهفي انحاء العلم وتونس وتيلند برعاية الباجي ههههههه,1
ولله جاهلين وخاطيهم الاسلام,0
قحبة ملحدة نعزك امها,1
شمس الدين متربي,0
بطبيعتك قحبة نحنا الشعب نعرفو حكايات مشكلتنا نسمعوا نفلتو لاهي همو امثالك تملكو ادنيا اخرتنا ازوز ميترو نمشولهم اناس,1
لطفي متربي صح بفففففف,0
والله فهمتش فسرولي,0
لطفي أثبت إنك متروبي خيييت منحط,1
ناس نلوج ضحك تفهاتهم,0
الفرق المراة التونسية ودولة الخماراتبينما نساء تونس تسوق الطايرات كاول مراة عربية وافريقية تسوق طاءرة واسمها علياء المنشاريدولة الامارات والاماراتيون يركبون الجمال,1
لطفي لعبدلي طيح سامي الفهري كره مارجعش دار شمس,0
كلامك صحيح شرق سطى اقولو السود بالخادم لبنان اقولو بالعبد,0
ياتوانسة التلفزة ماسطة وتعيي القلب جينا نتفرجو ماحملتوناش,0
تونس مرخصش بروحو ومهزش القفة صلاح مصباح يحبو يحطموه مينجموش الراجل مذلش,0
أولا ماكش متربي الرجل يكلم باحترام وبصدق ماكش فاهم الدنيا جاتك الفرصة وسوف تندم ماينفع الندم زايد ولد شارع وطايش,0
بالله شعب اغلبيته فاسق وتابع للهوى والشهوات شعب احسن اكون دين يتسلط دين اهل زنا واهل العهر يخالفون ولايبالوا دينهم اخوكم الانسانية دين تامزيغت مغرب اخوكم,1
صديقتي أمال اقرئي تعليقي سمحتي صدقيني صدقيني القضية أوسع تتخيلين أدري مواكبون لعصركم تعلمون يتم توجيهكم تفهمون السطور أنكم سقطتم شراك فخاخهم بساطة صديقتي تلاحظين الثقافة الأخلاق المصطلحات الجذابة يأكلونها جاعوا يستعملونها وقت الحاجة تريدين إقناعي مايا القصوري تعرف معنى الاحترام أخلاق تتعامل الناس احترام مايا القصوري قالت جهارا آنسة تلبس نوعا الحجاب تنشط كمذيعة التلفاز بأنها تتاجر بشكلها بحجابها يقوله محترم محترم مسلم شارلي إيبدو الحق تصوير النبي الصلاة السلام غيره شكل يريدونه المحترم أمورا هاته المحترم يجب يجعل اضحوكة الناس محل جدال الناس محل جذب يسوى يسوى محترمة الكثير الناس مشكلة معها نأتي للثقافة صديقتي العزيزة أمال الثقافة دخل العلم الثقافة طريقة عيش طريقة تفكير طريقة تعامل أكثر نقول مايا مثقفة العلاني جاهل دخل الجهل الثقافة الجهل قبالته العلم الثقافة ملاحظة مايا القصوري تتكلم أمور فلسفية نفسها تناقش شخص بنفس طريقتها تسقط التناقض تعتمد ضوابط معايير كلامها داس فكرها يكن يقصد تبغضه تحاول تجرعه كأس الاستهزاء تظنين مشكلة الشاب مشكلتها المرأة صوتها عورة فكرهته مباشرة تجد عذرا بسيطا فقررت تؤدبه الشرذمة ترينها أختي مشكلتها الدين علمانيون أقحاح تعرفين معنى أقحاح سأوضح تفهمين الوضع الواقع تستطيعين الاستمرار مشاهدتهم سترين كلامي صحيح العلمانية عصرنا نفسها علمانية العصور الوسطى تأسست غطرسة الكنيسة بلاد الغرب العلمانية حينها ردة فعل غطرسة الكنيسة فطبيعي نفسها متغطرسة المتدينين ردة فعل ردة الفعل بقوة الفعل العلمانية صديقتي أحبها الكثير الكثير الناس المنقذ الكبير غطرسة الكنيسة تعطي حريات كبيرة قلنا متغطرسة تراهم مستبدين المتدينون فجعلت الدين البيت دين الحياة العامة عصرنا العلمانية بتلك المعايير يعيش الناس وفقها العالم يعيش حروب قرروا تقليم العلمانية علمانية تستطيع تترك الناس يتكلمون الدين ينشطون يسمونها التعايش وفق حدود وضعوها مثلا للمتدين يتكلم فرض الحكم بشرع أمرنا يفعل يعتبر أكبر المتطرفين العالم الديمقراطية قاموا بتقليمها الديمقراطية تقوم رأي الاغلبية الأغلبية قالت دائما رأيها يسود طبعا هاته المعايير يعيش الناس وفقها عصرنا العالم بتحريم أمور كثيرة تتماشى أفكار حاكميه خرج شعب طالب بإرجاع الشريعة الإسلامية بالديمقراطية أكيد وجب العالم ينصاع للابتعاد هاته الورطة وضعوا قوانين لحقوق الإنسان عقولهم وجعلوا الديمقراطية وفقا لأفكارهم وضعوا قوانين عقولهم كمنعهم الناس لاختيار الشريعة مثلا جعلوا الشعوب تستعمل الديمقراطية وفق القوانين الحقوق الحريات فجعلوا الشعوب تبدو ديمقراطية متعايشة الحقيقة الشعوب تختار يريده المستبدين مايا باقي الشلة علمانيون أقحاح نتزع عقولهم صدورهم العلمانية الأولى قلنا ردة فعل الكنيسة وفقا العصر يعتبرون المتطرفين يتعايشون غيرهم ممن يخالفهم النوع التطرف يشكل خطرا العصر الدين خصوصا الإسلام أرجو تبحثي تفهمي أهداف الكلاب تكوني مستهلكة باقي الشعوب تسقطي شراكهم آسف الإطالة,0
اغلب الشعب جاهل الدين حولة قوه بالله العلي العظيم بكون الشعب جاهل يحكمهم رئيس أجهل,1
باين ترخف شمس كبول,1
وقيلا دارو الفتوحات الاسلامية فاتو تونس طريق نشوف اسلام تونس استغفر العضيم يتحداو ربي صبحانه,0
مافهمتش تونس دولة مريم الدباغ منيش نشوف حاجة متعلقة بتونس نشوف مريم نتاع الخرا تقول صنعت الصوارخ لتونس,0
كفار,1
مفما ليبي حاط صورتو لأنكم قردة قرد عبيد,1
حيوانات شعب تونسي يهودي صهيوني منافقين كلاب ضالة يخافون رب انزل غضبك يخشاك,1
القرآن حذائي,1
الكفر الكلام الزايد متحشموش,0
كريم غربي عندوا الحق الشعر الطويل مايشبهش بالنساء التاريخ الاسلام رجال الشعر طوال يمايا القصوري أكبر الحرام لتعمل فها توري وجهك الكاميرا وطلع لسانك واحدة عايرة,1
والله تعملت جنوب الفازة راهوا طاحت فها رواح,0
نشهد الاجراء تقريبا تقوم زناديق مجرمي الإمارات تونس يدعون مخطط إرهابي تنفذه نساء يحملن جوازات سفر تونسية امارات الفسق,1
اخواني التوانسة دعكم التزلف والشيتة للغرب واسرائيل اليهودي يبقى دائما يهودي واستمعو قاله عز وجل ترضى اليهود النصارى تتبع ملتهم قل هدى الهدى,1
عجبتني لهدرت فالاول,0
تونس بلد الشرمطه,1
بورقيبة وخلفه الهاربين يحارب الإسلام بشتى الوسائل بحجة سبب تخلف تونس,0
نيك امك القحبة وام خوانجي,1
تونس عار الأمة الإسلامية,1
زادك علما فعلا مناظر حق وربنا يبارك وانتا شرف للاسلام وربنا يعجل الخلافه,0
شمس دين باشا فحل,0
بلاد السياحة وجنس ورجال ديوثين,1
تتعاركو هوما عاملين فيلم هههه والله حوال ربي,0
روحو لبلادكم تحبو الإقامة ماثماش إقامة أوروبا المهاجرين يستنوا يسوو وضعيتهم روحوا لبلادكم تونس ناقصة مشاكل,0
ماسيخ خيت,1
نموت نعرف شنيا مشكلتها الدين بشير عجبني مايعرفش كيفاه يحكي حسيتو خارج الابتدائي,1
يعطك عصبة دير,1
نعرف رجلها ولادها,0
أساس حديثك علاها بالطريقة حلال هههه تكسب حسناتك جيت تعرف الحلال والحرام دعيتلها بالهداية تحكم علها بالجحيم كاينك خالقها تحب تحكي بلغة الدين,0
لطفي العبدلي ماكش متربي وشمس الدين يتكلم يكل ضرافة,0
بشير فنان راءع وهاذيك كلبة,1
خارجي,0
دخلت نشوفو الفيديو بشير لوبانه مايا مجات,0
بشير معذبهم هههه,0
الحاجة خلاتنا متخلفين يحب يفرض رايو رغملي الاسلام يقلك تحترم الراي المخالف,0
نحب كريم العربي دخلك قحبة كريم الجزاءريين,1
راجلها ههههههه تحكيو حالة,0
ههههه والله رجل,0
ياولد الحرام ياكلب ضفرها انضف يافاطرين رمضان يابلاد الفسق والزنا والشرب والمراقص وبعشره آلاف تشري عايله كامله فقركم ابدينا نتحشمو انقولو ماشيين تونس لانا عارفينا ماشيين بنشربو ونيكوو بناتكم اتفووه ياكلاب,1
لطفي متكبر حاسب روحك وجه السنفور,0
الل ـہ وصلنا ـي يهدينا جزائري مر ـــ تونس مممممممح,0
هههخخخههه والله توب يازبي كملو لكلاش منيكين تحية تبسة جزائر,1
لطفي العبدلي اصلك شطاح نورمالمو دافع الشطحات,0
فكرة تحكي الاجرام الحكام والرؤساء تقوم بالاجرام راية حماية حقوق الانسان وثانيا صديقي حاسس روحك ضاربو روحك مرة تقول ايطاليا مرة تقول ليبيا طلع تقول نكره صديقي بنهاية المطاف ليبيا,0
نسبة المسلمين تونس,0
كذابين ومنافقين تحبوا تشوهوا صورة تونس صغرا تربيت عايلة وانتوراج محافظ الناس تصوم تونس تقعد دولة مسلمة شئتم كرهتم برناااامج تنظيمات وتحركات ومؤسسات أيديولوجية ﻻ تمس اﻻسﻻم باي صلة تسالوا ياخ يمدوا وجوههم لله باز تخلصوا يقولوا فاطرين جماعة مرتزقة ﻻ تربحكم الفيديو ﻻزم نكمل نتفرج,1
القرارات وقتها البلاد ويجب تنفذ بلدان العرب لابد إخراج الدين الدولة وسيطرته مفاصل الحياة السياسية والاقتصادية والإعلامية عقود يكفي خراب البلاد عمايم وذقون فاسدة وليذهبوا يجلسون بالمساجد ويكفي الخراب دمر البلاد بشريعتهم الاخوانجية الأزهرية السلفية الوهابية الفاسدة يساوي أبناؤه خارج الدين بعز جلاله ساوا الإنسان خلق الرجل والمراءة متساوين مجتمعين يكفي شريعة صحراء الوهابية وترعة جاموسة صعيد الأزهر المصري دمرت تونس بلاد العرب يكفي اضربوها بالاحذية واعيدوها إليهم فبضاعتهم فاسدة اعيدوها للوهابية الإجرامية ول اخوانجية رابعة ول أزهر مصر مصنع دواعش خلافتهم الإرهابية,0
الشيخ عبد الفتاح مورو شيخ سلطان وطحان وفاسد وميقولش كلمة الحق وشكري بلعيد برا تجادل تفهم,1
مريم كالجمل,0
ارهابي,1
يحبس الراس اشكونو ولد عواطف اصلو باز يحكي يخي يولي بلطي كلاي ربي حبس العقل الدين,0
جهل بالشرع خسارتك تونس خسارة جامع الزيتونة قبلة للعرب والمسلمين للعلم واصول الشريعة أسفاه,0
شمس الدين متربي برشه عالاقل,0
ولاهي شافت الدباغ دور صاحبتها ومعها بنت وزاد شافت الفيديوهات تلعب الصغار ومعها طفلة شكيت,0
ويهود العراق حملان وديعه انتهت المصلحه تحول شئ,0
ه ه ه صدق العظيم سورة الكهف,0
علقل تسافر مسترجلة شوي تمشيلهم قحبة زكيمة,1
شعب علماني,1
شاب بشير الجزائر سمعتك مرا اغنية يالخو فنان كبير,0
عاشقة النجوم هلاك الكاذب الكلب أحمد ديدات تطاول المسيح هههههههه,1
عادي يفهمش كلامها إنسانة متثقفة,0
أخي الكريم تونسية حرة حدود إسلامي فخورة الحمد لله طيبا مباركا لأنني مسلمة وأفتخر كرم المرأة نزول القرآن الكريم وخاصة بسورة النساء الرسول صل وسلم رفقا بالقوارير النساء تونسية ومسلمة فخورة باسلامي الحرية النساء اللباس والتعري مثلا تحب زوجها رفضت التعري الجميع حبها واحترامها لزوجها حبها لجميع الرجال أخي الكريم تقبل اكل شئ يأكل,0
تعرف تمثل شاء هههه بلاصتك هوليوود دارين,0
وامازيغ موجودين يهود امان عملاء لدولة كيان صهيوني,1
برى ولد عواطف خبي وجهك لعنة أوصل القنوات خييييه,0
جواب جميل,0
مفيده الكازي عاجبها,0
نيكم يسب شمس ارجل منيكين,1
طاح عيني لطفي العبدلي مربي هااااارب,0
ههههههههههههههههههههههه لاغرابه احفاد فرنسا بلد جاهل وحكومه كافره الكلمه,1
شعب حيوان,1
سلفيا تكفيري قطبي,0
نادية الجندي,0
عطايين,1
انشاء تحشر,0
هههههه أخيب حاجة تبدى تحكي أبلد,0
نبغي تونس أهلها الحيوط تونس نحبها,0
توانسة رجال اخوكم الجزائر مقيم أوروبا,0
فري وتربية قورا تحب تمثل عالتوانسة يهمهاش الرجال مايتبعوكش رجالنا الرجال مستعملة برش وكبرت ياخذك رجالنا شوفلك قاوري يعرفش تاريخك ياأم دبوزة ممحونة رجعت لتونس طردوك لندن وقاتلتها بالبواتات والشراب وتحب شباب تونس ياخذوك عزيزة الثورة ممكن لقيت فرصتك الثورة صعيب بنات الليل ضاع سوقكم,0
مرض مستواك الهايل,0
بالله مناقشة أمر يهديكم,0
برافو لطفي كلام صحيح خسرة يحكي ناس بهيم,1
قريبا شاء سنعيد فتح تونس وسننشر الإسلام وعقيدة الإسلام الصبر شعب تونس,0
صدقوني جاسوسة سبب سقوط الدولة بطريقة مباشرة كمل ماهياش معترفة بتونس عاملة جنسية بريطانية قناة الحوار قناة فاشلة تسوقيط كذب نفاق تنحيوها التلقزة خير خاترها سبب تغير الشعب,1
عاشقة الورود هههههه الجزائر ياك حرفو القرأن ونحاو البسملة والتربية الاسلامية,0
نصيحة لاخي التونسي كتخرطها تعملهاش المجاري يتكون يكبر ويولي مريم دباغ ولد عواطف اخخخخرطها ونيك احرق زك امها,1
تونسية مسلمة معنديش مانع الديانات المهم ينقذ تونس ويحيى السياحية تونسى وتونس بلده وكفكم,0
الغل اتجاه شمس الدين باشا انسان عاقل مربي لطفي انسان سيء محترم يصخر شمس الدين قدرته بففف,0
لطفي سمحلي طحت عيني شمسو طلع متربي وراجل,0
لطفي متربي وشمس الدين باشا متربي بااارشا,0
رديت زك بطل يلعن زبور أمك وولد عواطف,1
خانو ثورة جزائرية حرك ساعدو فرنسا,0
بكثرة التعاليق متاعكم وأمين فعلا نجحوا وعملوا يحبوا يعطيكم الصحة نجحتوا البرنامج التافه,0
يعطيك بعصبة تتضر تمشي تنيك خلي يصورو الوسخ متاعكم خلي الشعب يفيق جهل زبي,1
خلو المرأة تعيش حياتها أمورها نسناسين,0
هههههه حتنا نعرفها,0
يعطيك الصحة سي صلاح,0
شك وحدك,0
محلاكم رانى دىم انتبع فىكم وتحية للسعدى ومامى فتحية نحب نربح,0
خاصكم ديرو قانون المرأة تتزوج رجال يالكفار الشعب ساكت ماقال والو تفو,1
جزيءر دير جام,0
طير نيك امك قحبة,1
شواربها زك دجاج,1
التونسيات ايحبو ازب,1
استعمرو تونس,0
رغم أنني أحب حركات شمس الدين ولاكن للحقيقة شمس الدين قلبو أبيض,0
السلفية الوهابية اتباع قرن الشيطان سبب نكبات المسلمين,1
مسيكن ولد عواطف غلطوه روحو,0
تحية للقحبة امك,1
مات مليو ونص جزايري حرب التحرير الناس نست حركي قتلو شعبهم,0
جزائري ولاية البليدة القحبي نيك حياتكم,1
يستطع مواجهة كافة المستويات فلينسحب المستوى الهابط يبقى مستوى رغم هبوطه خاطب القوم يفقهون تتقني لغة اقل مستوى فانسحبي اقصد الانحطاط السلاسة السهل المتنع البسيط مطالب يرتقي مستواك فانت تتدعين العلم البينة ادعى جهة جهة اقول يجيد القراءة يجيد الفهم اختم ادعوا سبيل ربك بالحكمة الموعضة الحسنة غابت احداهما فانسحب,0
كتاب وسنتي,0
ممسط لطفي عبدلي,0
قتلك آية تدعم كلامو شقاولك تجيبلي آية تثبت صوت المرأة عورة وتهنى معندي خلفي,0
نتذكر وقتلي طلع قانون يحطو الناس تزطل الحبس الشعب فرح ولاو يدافعو عالزطلة ماحل فمو حكى عالدين رغم حرام يطلعو قوانين مدنية تذكرو العقيدة تذكرو دينهم أكا البنات التافهين تجيك تقلك القوانين خاترهم خارجين عالدين جرب قلها نرجعو الزواج بأربعة أتو تبول سروالها ملحدة لزم,0
مجدب اعمال كفرية كفار الشي تقرا القرآن تعرف ربي يخزر للكفر غيرو,0
أحشموا كامل كذب,0
تونس دولة إسلامية وشعب مسلم هاذه قوانين ماسونية حولة قوه بالله العلي العظيم,0
روحي نيك مك القحبا ياقحبا سوتك حديد نيلو,1
بليز أبغى رابط افلام سكس,0
تحية لكريم مايا وجها مقصدر تحل فمها الرجال معلابالهاش صوت المرأة عورة روحي تحجبي,0
حكاية العرس صحيحة معرسة بوليد يكن طيشتو,0
مايا دافع الاسلام,0
ههههه ضحكني لطفي قالو تجبد حك نيفيا هههههههعهعع,0
البحث العاهرة تاعكم العرب اسيادك قرد,1
يععععع المستوى كلامك يقزز مخك الالفاظ المسخدمه تعليقك,0
مخيب منظرها بهيمة زك امها تجيبو للتلفزة,1
المستحيل الباجي يعمل قانون مصلحة المرأة المواطن الباجي أعدل ربي نساء تونس كتقابلو ربي تقولو ياربي الباجي جابلنا حقنا استغفر العظيم ولادي والله قانون الميراث عملوه يحرجوا النهضة الغرب لحكاية مسيسة,0
كلدان عهد برقيبه,0
حب يطفرو بخمسين,0
وشباها مغطية وجها مفهمتش حاشمة ياه مايعرفوهاش,0
مصري,0
براو نيك امكم باجي بشرى بالحاج خرا تحبو تردونا كفار ولاد القحبة الل ه والله والله والله نيكو تونس نردو زك امها جحيم جحيم الناس جيعانة امبن نتوما تنبزو بقوانين القحاب المبنه تعطي ترمها امكم القحبة نيكوهالكم,1
متت بالظحك,0
قتل أكثر جزائري أليسوا الكف ار النصارى الكاثوليك,1
تفكرو العرب والمسلمين عايشين عيشة ور الرفاهية العيش زين حكمتوها,0
نساء تجهلن دينهن القيروان بعيد,0
شمس ميبون لطفي,1
متفهك ماجهلك عبدة,0
ملهط,1
تونس بلادنا معضم نساء قحاب واقع نعرفه نيك مفيد لفلوس,1
وبنات بلادنا آلاف معرسين بعرب وآلاف ماقالوش يهزونا ولاد بلادنا وعرسو بلدان تعدد زوجات واقتلي ولاد بلادهم حارمينا حقوقنا الشرعية يهزيه التونسي دور بهيم الحرث يخدم يهز للخطيبة والمرأة طلق نفقة بعدي عمرو مايعمل المرأة تخدم وفلوسها الكهرباء والسفر وغيرو,0
مجلس النواب يمثلون تونس فنحن نراهم يتنابحون كالكلاب ليلة فضحونا العالم جهل ومسخرة ستندمون يوما,0
المسؤولة الاحرى تقدم استقالتها,0
محلاه شمس متربي ولد عائله لطفي جلطام وجالغ,0
ولادو المان ميفهموش تونسي,0
تعالى حدود تعتدوها تعالى يتعدى حدود ظام وهاكم توانسة ظلمتم انفسكم باختراقكم حدود نسال يعاقبنا بفعلتكم,0
كذبة كاملة بفففف,0
لطفي لابس مريول بلفلفل ههههههه,0
حرام ياربي كلام ربي مايلزمش يتمس حدود ياربي نزل سخطك وغضبك ياقادر مقتدر,1
نشوف تنلقا امك واختك يبعو القحب,1
سليمان زنداح كلامك يرجع,0
هههه يعمل الفضح وصلنا فيبالهم يعدوها إعلام العار الخمج تڨعدو فضحتون العالم,0
اعلم المشكلة المغرب المنحطين تونس يحدث حدث اقسم بالله تتدخل الشرطة الشعب نقتلهم يجب تتحركو تجدو حل يزيدو عددهم,1
المسواة والحريات الفرديه المرأة انسان ويحق العيش ذكر المسواة تعتقد رجل فالنساء ارجل اتحدى تونس كامله يجيبولي قانون القران يصلح فالقرن وانا نوعدكم نطبقو شعب جاهل يعرف دينه الرجل قوام المرأه والمثلي كائن غريب يخلقه اله يأمركم القران بالجهاد اذهبو لفتح امريكا منافقين يأمركم القران بجلد الزاني والزانيه الموت شعب كامل الجلد تريدون الشريعه اتريد منافق تستتاب أيام تهتدى تصلي وتصوم وطبق قرانك تهتدى يقام الحد متصليش يقتلوك شريعه تتكلمون,0
سي سالم لسود ماك شديت وزير صبايحي تجيش عملت صلحت قراك تتغطي ببن يوسف ههههههه سيب تورجي,0
تابعت الفيديو لقيت الافارقه شفت عالم عرب مغاربه,0
يعنى تجادل وتغالط نفسك كلام ربى واضح استغفروا ربى ياناس قانون ربى واضح صالح زمان ومكان تقدر قانون الإنسان تغيروا قانون ربى يستحيل تتجادل الانسان يعرف ربى اللى خلقوا يعنى رئيس العار عجبك كلاموا معترف بالقران,0
ضهر مايا ناقس راجل يهدها,0
كلام متناقض,0
ههههههههه,0
طبق دينك نفسك الدولة ادارة مسجد,0
جاو لدار بوك الجزائرية طرد الجزائريين أخواتنا يشرفوك,0
اية واحدة,0
سؤالي يموت حكام تونس الجزائر العرب يدفنون مقابر اسلامية الشعب التونسي فرحان القرار يفضحكم,0
شمس متربي متخلق يحترم يرحم والديه فنان فنو أخلاقو,0
لطفي قتلني با دحك قالوا تجيد ني,0
نتا لطفي العبدلي غاير شموسا بززززززززااااااااف,0
يؤمن أنزل محمد صلى وسلم يدخل الجنة كلام واضح,1
ملك قرطاج عرب زفت بالله حق بني العوض العوض احسن بلدين تونس ولبنان فعلا حق تونس الإلحاد ولبنان الدعاره مسلمين اسلام لله راجعون وحسبي ونعم الوكيل,0
عجبكم,0
مروكي مسخ,1
فرق الصراحة الوقاحة عمليات التجميل النفخ شوارب الحصص فاتت مكروهة التوانسا,0
تونس دولة الجهوية العنصريه اكبر بلاد عنصريه العالم,1
ربي يقوي ايمانكم ويثبتكل قالو حكم ربي,0
تحي الجزائريين وتفو توانسة اليهوديين,1
وص يك الل ه اد لذ إ اء اث ه إ اح ه الن ه اح ه الس إ ه إ ه ه ه الث إ ه إ ه الس وص ه اؤ اؤ ون ه يض الل ه إ الل ه يم يم يحكم بغير يطلق كافر وظالم وفاسق,0
ملقوطة زبوب لكلاب,1
هههه عجبني قالو لالا تحبنيش السيد خاف عمرو خخخخ تحية لطفي الجزائر,0
ولادك مجرمين همال مشهم مجرمين قولي,0
بشير جبري ومستك ميلزموش يحضر ناس كبر,1
صحة لطفي,0
شمس متربي ومتخلق ربي يرضي الوالدين الناس تعرف شنيا والكلاب تعوي,0
جماعة مجرمين قتلة سراق سبب خراب البلاد,1
شرف متعكم لقحب,1
تخلط,0
يرحم والدين والديه ضربها اللهم بارك يده الطاهرة اثلجت صدور العديد التوانسة ادخلت قلوبهم الفرحة السعادة,0
تحية كبيرةمن الجزائر يالطفي راجل وقفت المخنث حدو,1
قالو وهاجموه ورفعو السلاح ولكنك منوم تعلم تهرف تعرف وكلامك متناقض تتهمهم أنهم يقومو تتهمهم أنهم مزلزلو للامن تناقض فاحش أعرف تكتب المرة القادمة,0
يجعل لابنته زوجته شاء,0
بشير معلم ههههه نيكلها أمها القحبة راجل,1
مسلمة,0
راجل ولد عواطف شاء ربي خويا زوالي غالب خويا بلادنا الزو ينبزوه يهنتلوه جاتهم نجلاء اكا الميبون عامل كليب قسم كمشة قحاب نسيت اسمو يطحنولهم,1
مراة تساوي رجل مستحيل حبيتو تخدمو خدمة راجل مكاش مشكل أبداولهم بتجنيد إجباري لارمي ونشوفوهم,1
يعرفو ربي ميخذوش القورة وميخذوش المسيحين وطوع وقلة الخير,0
وعد ربي الكذب ونفاق والاهانة وتطيح لقدر غريب,0
الل ه ه الن اس ون,0
نقسر,0
مايعرف داء الإسبان الرومان ومايعرف قحب ووبنة هاالخنثاوي الرقاص لطفي العبدلي حارزة الحمام دالي النهدي ترباو ودافنينو,1
